word,score,weights
closely,7.124764621968616,1
hobby,7.124822243620038,1
viable,7.124979434870755,1
suburbia,7.125466566113625,1
flavour,7.126363832351366,1
knight,7.126455346876197,1
assault,7.126962567736557,1
episode,7.1269683313032886,1
balancing,7.127187091248832,1
grow,7.127403638340581,1
training,7.127748051865907,1
develop,7.128066625818366,1
greatly,7.1281268646694205,1
gear,7.128387039226222,1
future,7.128478125184181,1
siege,7.128779683138438,1
adorable,7.128950557359307,1
enjoyable,7.1307777437827236,1
south,7.131092733103109,1
myriad,7.131402681614349,1
century,7.131464822771213,1
asset,7.131825966101696,1
sticker,7.132327777294475,1
quick,7.132585262755146,1
japan,7.132825742574258,1
weakness,7.132991233766233,1
immediate,7.13313903131524,1
january,7.133244122516556,1
g,7.133389632383313,1
partner,7.134077249575551,1
maneuver,7.134188235908142,1
dangerous,7.134364005621927,1
logistics,7.134575163398694,1
mechanics,7.134810202484261,1
sucker,7.134908663269307,1
pleasing,7.135031869413136,1
christmas,7.13511391910392,1
amigo,7.1364199322289155,1
creative,7.136433054680005,1
glad,7.136469620113627,1
increasing,7.136924966405376,1
shifting,7.1369683426443205,1
threat,7.137258097334312,1
buddy,7.137293477972838,1
edit,7.13743002885578,1
thumb,7.13885445094217,1
friendly,7.139047669000807,1
focus,7.139123379695054,1
portable,7.13938894451764,1
concern,7.139416392045455,1
private,7.139778688524589,1
villain,7.140295360587965,1
ready,7.140391893848009,1
strategize,7.140431837425909,1
dueling,7.141230121608981,1
physical,7.142355801636977,1
environment,7.142640300644239,1
hero,7.142699356399844,1
crack,7.142840462686568,1
casual,7.14319167517573,1
aesthetic,7.14394818703242,1
entry,7.1448317445444465,1
tip,7.144950646861524,1
crop,7.145114109483423,1
praise,7.14514471975089,1
print,7.145497043206663,1
finally,7.145501615607869,1
village,7.145874688382193,1
terrain,7.146154355746936,1
included,7.146234378759925,1
remains,7.146347919272313,1
add,7.14780112901096,1
prepare,7.1479180261011415,1
forum,7.148257912957468,1
timing,7.148608230370665,1
survivor,7.14901384083045,1
level,7.149105261987547,1
firefly,7.149304029304028,1
map,7.1496108770951725,1
recently,7.14985913263691,1
battle,7.150013471709584,1
rage,7.150097025495751,1
plethora,7.151424670433144,1
railway,7.152100423076924,1
prestige,7.152651933701658,1
resist,7.153050624472575,1
article,7.153527018633541,1
review,7.153753763142644,1
unlike,7.154543289845195,1
meta,7.154814725407362,1
tunnel,7.155773515057113,1
core,7.155895127363651,1
demand,7.15620419729207,1
inexpensive,7.156722483537159,1
polished,7.157397144414168,1
scaling,7.157575522850504,1
ensure,7.15793982173466,1
immersion,7.158025782688766,1
chess,7.158692694547708,1
storage,7.158862754665631,1
john,7.159251976805482,1
crokinole,7.159316137566137,1
link,7.15932411886662,1
vicious,7.159815763546798,1
improvement,7.159891855333465,1
loan,7.160575186321789,1
shadow,7.161013173188685,1
brain,7.1615297551686625,1
release,7.1615787267904505,1
grown,7.161623087899543,1
acquired,7.161820106907896,1
introduction,7.162966515793792,1
curse,7.163012915129151,1
immediately,7.163487425161611,1
leveling,7.16476092669433,1
growth,7.165007272727273,1
pro,7.165310707708497,1
gradually,7.1657086438152024,1
crawling,7.165871736625514,1
capability,7.166400740283775,1
essence,7.16670233463035,1
helpful,7.166891988579106,1
report,7.1669610802224,1
sacrifice,7.1682597730138715,1
competitively,7.168715627095909,1
birthday,7.1687910290652,1
prototype,7.168844452017449,1
definitely,7.16885124175007,1
series,7.170664177478111,1
file,7.171064940962761,1
casually,7.171078838174274,1
conquest,7.171362189239333,1
aggressive,7.171569539682539,1
lunch,7.171609427609427,1
san,7.1719068887518,1
craft,7.172275515463917,1
emerge,7.172425111111111,1
national,7.173064641275465,1
rare,7.173425434445306,1
learned,7.174949057909604,1
conflict,7.175136870050532,1
classic,7.176159122066189,1
steroid,7.1763067883211695,1
vast,7.176644745011085,1
hoot,7.176684921230308,1
tribe,7.1768825958840035,1
landscape,7.177196531791907,1
complexity,7.178133665218441,1
soviet,7.178561710398445,1
numerous,7.1786399378881995,1
job,7.178861052339303,1
pursue,7.180014504765851,1
x,7.181443465776065,1
smoother,7.181772151898735,1
network,7.182976130099229,1
laughing,7.183343538745388,1
farmer,7.183820825174825,1
exclusive,7.183836574132492,1
marco,7.183937900552485,1
relatively,7.184278654228856,1
detail,7.184570763906912,1
west,7.184702016188375,1
colors,7.185131441077441,1
columbia,7.185294630872484,1
stressful,7.185610377098817,1
david,7.1861336011080335,1
happy,7.186839636227265,1
aware,7.186927088646966,1
class,7.187448714097992,1
worry,7.187926859485311,1
weight,7.188466700864723,1
genuinely,7.18901303699284,1
afternoon,7.189968240043057,1
setup,7.190810299953277,1
story,7.190866105273948,1
trust,7.191151996911992,1
explain,7.191920893315792,1
leuk,7.1921298507462685,1
sheer,7.192132449038185,1
duel,7.1921749343981745,1
employ,7.192180412926391,1
agenda,7.192459420094403,1
tactically,7.193043473193473,1
french,7.193628661886242,1
approach,7.193925913095956,1
expedition,7.1950338993453355,1
compliment,7.195293382352942,1
combining,7.195642271584241,1
instantly,7.19586246441643,1
wit,7.195965428122546,1
barrier,7.196764444444445,1
victory,7.19743837874033,1
data,7.1977167721518995,1
monument,7.197864475201846,1
scope,7.199263110105581,1
richard,7.199339100877193,1
glory,7.199658889118314,1
guild,7.1997942168674705,1
steam,7.199859654527133,1
rotation,7.199859865470851,1
fly,7.200311965448172,1
healthy,7.200547955974841,1
elegance,7.200748105155345,1
fast,7.201088599304595,1
maximize,7.201475238922675,1
handicap,7.201516825657896,1
easier,7.201763049882826,1
alternate,7.201960169963779,1
prepared,7.202130912419896,1
forgiving,7.202230798687089,1
multiple,7.202310671107014,1
exploration,7.202509268819416,1
strategy,7.2029892755884815,1
consistent,7.203167903525046,1
continued,7.203208970189702,1
winter,7.203234255621976,1
familiar,7.203287373053487,1
park,7.203369677336748,1
accessibility,7.203950359242325,1
diplomacy,7.204019829293275,1
moment,7.2042114195883284,1
rondel,7.20421752291896,1
mayor,7.204649963154016,1
format,7.204991129166666,1
vacation,7.2051912568306005,1
synergy,7.206188304093567,1
coming,7.207340637034003,1
seat,7.20758002712968,1
ancient,7.208026762346981,1
alive,7.20833661278988,1
mission,7.209627010626399,1
summer,7.210486785009861,1
friend,7.210522356966325,1
wish,7.210538209104391,1
juan,7.211690130735708,1
command,7.211719445692884,1
military,7.212015881973141,1
disagree,7.212643705463183,1
miniature,7.212864710083472,1
marine,7.21348623853211,1
presence,7.213851211072664,1
hilarious,7.214940288946436,1
scientist,7.215635258358664,1
improving,7.21597343730887,1
tension,7.217505547293738,1
nicely,7.217676304304438,1
election,7.217931972789116,1
highlight,7.21795857605178,1
combination,7.218505568223612,1
exploring,7.220463804562601,1
innovative,7.221615764200299,1
ally,7.222182862629246,1
feeding,7.222624825772518,1
organized,7.223368026926649,1
crucial,7.223423228797381,1
w,7.223531211449991,1
gaming,7.223692317789874,1
cycle,7.223864859616899,1
matt,7.224294220183486,1
baseball,7.226294246815985,1
fully,7.226917158583105,1
world,7.228138817730643,1
realism,7.2288259109311745,1
tour,7.2299525821596236,1
living,7.230081340782122,1
sherlock,7.230425389408099,1
jewel,7.230476911430734,1
edition,7.230482848208963,1
unforgiving,7.230494192799071,1
density,7.2307865698143665,1
complex,7.231049879748773,1
latest,7.231160058737151,1
exploit,7.231269078947368,1
settlement,7.2318886088709675,1
tempo,7.232352209016393,1
discovery,7.2324273598130855,1
printing,7.233094613665389,1
capture,7.233736120979805,1
struggle,7.234298927510131,1
tactical,7.234401296251158,1
domination,7.234568336330936,1
medieval,7.2348798665183525,1
surface,7.234958478616498,1
root,7.235523998852552,1
night,7.235539100044214,1
realm,7.235623625399077,1
minor,7.23564706633043,1
session,7.2357626296420205,1
flowing,7.23586569579288,1
builder,7.236612368421052,1
stress,7.237034758165828,1
narrative,7.23793187211094,1
feed,7.238445178849144,1
father,7.238627946127947,1
toe,7.23903915035402,1
pleasantly,7.2391957949790795,1
iron,7.239661086157615,1
thick,7.240268136766335,1
itch,7.240919477031802,1
gateway,7.241228605145651,1
fiction,7.241267186915888,1
full,7.241382547633764,1
eager,7.241500750750751,1
historical,7.24193690445375,1
viking,7.24275381543922,1
sun,7.242763809073724,1
natural,7.2432569151324655,1
equally,7.243891764938662,1
taught,7.2446924293785315,1
providing,7.244954190647482,1
anticipate,7.245734883241759,1
angst,7.24584887678693,1
ideal,7.246038504854369,1
placement,7.246444985675415,1
overlord,7.246658096526838,1
compact,7.246943465734266,1
balance,7.247030040095769,1
solid,7.2471946834004015,1
heavy,7.247810679351812,1
colony,7.250306234786023,1
scale,7.250380139756355,1
mythos,7.250883174958076,1
surprisingly,7.250950882556591,1
upgrade,7.250955143364834,1
discover,7.251041959738054,1
burning,7.2512824838478105,1
hybrid,7.252221153698734,1
friday,7.253075092936803,1
science,7.254038904407201,1
freedom,7.254283886255925,1
challenge,7.2553773424410855,1
deception,7.25561320754717,1
rise,7.2587237058423915,1
tactic,7.25896430792712,1
appreciation,7.25902056569343,1
medium,7.2591112165283596,1
pandemic,7.261922987229607,1
specie,7.2624787959183665,1
memoir,7.263061312895702,1
sid,7.263350072886298,1
integration,7.263692017119464,1
economy,7.266186652137468,1
dense,7.266804949053857,1
dual,7.268159217470428,1
mixture,7.2681960285132385,1
creation,7.268720215633422,1
replay,7.269472432101008,1
comfortable,7.269580032271077,1
sim,7.269731664222873,1
footprint,7.270429472616632,1
crew,7.270753329166667,1
official,7.270794407001045,1
north,7.271483950787946,1
tier,7.27197467121286,1
consistently,7.273491802144586,1
deeply,7.274227358078603,1
chapter,7.274781910739191,1
bird,7.275194519804666,1
political,7.276207632093934,1
painting,7.276354181340341,1
addition,7.277041720363164,1
flow,7.278174545665545,1
aesthetically,7.279210387323944,1
husband,7.279953162929746,1
mayfair,7.280017593244195,1
adventure,7.280114782724748,1
easiest,7.2801982863247865,1
path,7.280688972802129,1
fin,7.281837559121621,1
dream,7.2821003023516235,1
napoleonic,7.283605700712589,1
cult,7.283640100671141,1
management,7.284519128081779,1
streamlined,7.285863662118839,1
introduce,7.285911181977764,1
alien,7.2859864896755155,1
global,7.286545854732208,1
possibility,7.288009654805784,1
valley,7.289332311960542,1
invasion,7.290226123703419,1
evening,7.2904433712660035,1
hundred,7.290872184133202,1
ramp,7.291196013289037,1
grasp,7.291534624916276,1
coop,7.291726938818125,1
date,7.292900592180914,1
worker,7.2940095627969335,1
operation,7.294691704464919,1
broad,7.295058731401723,1
tricky,7.295958115942028,1
mate,7.2963959390862945,1
legendary,7.296823680827278,1
imperial,7.296994767017393,1
alliance,7.297375095255882,1
dimension,7.297973310374517,1
adaptation,7.298278973151202,1
works,7.298472603211009,1
load,7.298810217673814,1
intelligent,7.2988631044558065,1
enhance,7.299188835286009,1
clean,7.299951789985052,1
inexperienced,7.300489361702128,1
engaging,7.300494166533313,1
worthy,7.300711237980769,1
radar,7.3008851680358475,1
magical,7.301240107913668,1
rising,7.302227576687116,1
base,7.302282541759467,1
different,7.3024005209766605,1
eclipse,7.302926292134832,1
holy,7.303081664098613,1
climate,7.3031969673405905,1
marvel,7.303507781973817,1
economic,7.304652161695835,1
tactile,7.305136680272109,1
demanding,7.305511510791367,1
layer,7.3055347464042395,1
pacific,7.305760206385037,1
sequel,7.30684974676421,1
confident,7.306908077994429,1
caveat,7.30693195018226,1
experienced,7.307482340400048,1
expand,7.307760515438853,1
evocative,7.3081062972292195,1
tide,7.309373723621512,1
optional,7.3100439990328825,1
volume,7.310081327800829,1
evolution,7.310628378052457,1
uncertainty,7.311005697177075,1
careful,7.311827852318776,1
tigris,7.312215659340659,1
simplicity,7.314429349923819,1
cosmic,7.315023062043795,1
fog,7.315185581302436,1
explore,7.315322311325039,1
cleverly,7.316329743303571,1
warfare,7.316676426190477,1
package,7.316790500119646,1
guide,7.317263228699551,1
variable,7.317571675032662,1
difficulty,7.317753028185556,1
mix,7.318122725797728,1
hall,7.318185077092511,1
fighter,7.318199061032864,1
wife,7.3182815174446025,1
month,7.31873898668564,1
carefully,7.319361462242563,1
wide,7.319402022647402,1
satisfied,7.319901360544218,1
historic,7.320400295950155,1
wine,7.321269579929988,1
burgundy,7.3215526688710435,1
crown,7.322487804878048,1
combine,7.322727492327366,1
definite,7.323844461160577,1
industry,7.324889398998331,1
blood,7.32500506084605,1
period,7.325411333643664,1
empire,7.325981412470905,1
adjust,7.32624298737296,1
expanding,7.326277089783281,1
importantly,7.3278705092775365,1
realistic,7.328620737585199,1
competitive,7.328863123422988,1
ten,7.331032977458166,1
expanded,7.333761718749999,1
thematic,7.334106774004995,1
commitment,7.334411594202899,1
inventory,7.334682354452054,1
interactivity,7.334697564807541,1
novice,7.334757829977629,1
renaissance,7.335172413793103,1
european,7.335834801236748,1
survival,7.335899852452969,1
laughter,7.335962222222221,1
farm,7.337292741221599,1
gripe,7.337527754532775,1
recommendation,7.337746575342465,1
plant,7.337961757213414,1
throat,7.338462815884477,1
western,7.339037996193583,1
easy,7.3390807171908605,1
smart,7.339218680809215,1
civil,7.339634007657946,1
playability,7.340493630525122,1
legend,7.341836652291105,1
refined,7.342102732354997,1
ingenious,7.3455909087937235,1
interactive,7.346164251534382,1
rival,7.346206132020846,1
deserved,7.347211382113821,1
twilight,7.347384565911266,1
tout,7.349114024632498,1
amazon,7.350274484058965,1
tire,7.3502915407854985,1
scenario,7.350984134507196,1
atmosphere,7.351371249018068,1
tightly,7.351777006861062,1
universe,7.353715075562109,1
indirect,7.353753827311697,1
subtlety,7.354570485093482,1
super,7.355190461266624,1
beginner,7.355795037002776,1
dynamic,7.356048353513036,1
nail,7.357832492431887,1
backed,7.358746137065638,1
tray,7.360411764705881,1
surprising,7.360616953768208,1
alongside,7.361059322033898,1
regularly,7.361116938156359,1
intrigue,7.361668037719858,1
worried,7.361992476257474,1
array,7.363135992747054,1
stefan,7.363971181556196,1
politics,7.364555291280149,1
imperium,7.365050761614623,1
absolutely,7.365726018875111,1
detailed,7.366899924535998,1
nation,7.367210362042684,1
storm,7.36954573743249,1
eric,7.36982435368043,1
steep,7.37411489258991,1
avenue,7.374445913621263,1
kingdom,7.375491584699453,1
lived,7.376808104524181,1
grand,7.378166787790698,1
fame,7.3782251982916405,1
lover,7.378841619047619,1
teach,7.379382221975043,1
wealth,7.379739747634068,1
impressive,7.381374315391881,1
farming,7.382379430172817,1
ongoing,7.383179945255474,1
pledge,7.383457111834963,1
treat,7.383589792387543,1
engaged,7.384337415705896,1
tough,7.384788357925801,1
civilization,7.385120139200719,1
invader,7.385298469032707,1
beast,7.385797591182365,1
relaxed,7.385933514548238,1
brutal,7.386596609579504,1
cutthroat,7.387385133967157,1
economics,7.387980169286577,1
journey,7.388460378681627,1
gra,7.3920283436669605,1
tremendously,7.3924640287769785,1
curve,7.393120351150321,1
gen,7.3958872704243195,1
intuitive,7.3958908942710755,1
overwhelming,7.3966762929848695,1
lovely,7.396743188159543,1
rich,7.396971994829816,1
strategic,7.398405304014363,1
permanent,7.399416301671064,1
furious,7.3995191782477345,1
trilogy,7.400084140744517,1
learning,7.400513585758331,1
enhanced,7.400772887850467,1
aircraft,7.40426936026936,1
content,7.4044193863056265,1
east,7.4055941267000716,1
kit,7.405848235540653,1
depth,7.406076418438873,1
crawler,7.407118246832146,1
surprise,7.407625347529812,1
feast,7.40904707379135,1
asymmetry,7.410199009276438,1
gorgeous,7.410859349940282,1
evolve,7.4113344426623895,1
plenty,7.411894859204329,1
investigator,7.4119016183986375,1
complain,7.412984480081025,1
lots,7.41315575149023,1
ease,7.413166428571429,1
variety,7.415798173247261,1
balanced,7.417168950553026,1
wisely,7.418449541284404,1
companion,7.418653872993718,1
essential,7.421254396803742,1
diversity,7.423206038135594,1
hulk,7.425887399463807,1
suspense,7.4261997289504045,1
gem,7.426917522245533,1
successor,7.426989681857266,1
remarkably,7.427754571026723,1
drawback,7.428571717698153,1
bonito,7.4291597425249165,1
multitude,7.4307759103641455,1
exceptionally,7.432217616580311,1
metal,7.437868796002924,1
expert,7.4380601888,1
breath,7.438784029038113,1
flexibility,7.43879558403634,1
faction,7.438941998056664,1
unique,7.440115047813232,1
battlefield,7.440740740740741,1
shine,7.443252819854514,1
blown,7.443269143633893,1
enjoying,7.443347286755656,1
thoughtful,7.444147636709463,1
operational,7.44523938070663,1
bumping,7.446182857142858,1
mage,7.447968619246861,1
slick,7.449283166904422,1
unlimited,7.450857371794872,1
endless,7.451253668297022,1
paced,7.452732768389662,1
burner,7.453187088248142,1
disease,7.453566486631016,1
achievement,7.455310876265962,1
custom,7.455349755671902,1
kudos,7.455580988593156,1
criticism,7.455973830341633,1
commander,7.456553854748604,1
thrilling,7.456602918973327,1
approachable,7.457914113530327,1
modular,7.458799978755047,1
seasoned,7.458847708894879,1
raising,7.459387451768488,1
unexpected,7.4596999489085,1
interplay,7.460519662921349,1
logged,7.460789535567313,1
skirmish,7.4610584356525695,1
dune,7.463833333333333,1
bot,7.463944531001589,1
smoothly,7.464333635044441,1
manageable,7.464854515828677,1
remarkable,7.465776173285199,1
accessible,7.467586674142604,1
belt,7.467658427807487,1
sweet,7.47095065294816,1
squad,7.473237407194245,1
forward,7.474840739832187,1
keeper,7.476262708719852,1
pilot,7.47654533844189,1
persona,7.476577981651377,1
upcoming,7.476800963081863,1
simulator,7.480616717557251,1
tonight,7.484793484971567,1
tutorial,7.4859511187545245,1
wait,7.487580734212474,1
top,7.488640719957521,1
reprint,7.489564166447195,1
beautiful,7.4930412178490515,1
mounted,7.493203328133125,1
perfectly,7.494459706400987,1
dive,7.494650322580646,1
complaint,7.49572646664993,1
clan,7.495909245630175,1
santa,7.497647780938834,1
sleeve,7.498977811709432,1
nuance,7.5000660667634245,1
goodness,7.500802951612903,1
mesa,7.503552843639227,1
meaty,7.504000538068335,1
varied,7.505781358891288,1
mars,7.507751670055185,1
satisfying,7.511565718736093,1
skeptical,7.512368568755846,1
penny,7.512486099410278,1
legacy,7.513218463779764,1
painted,7.513620231862379,1
league,7.513674776564052,1
countless,7.516953206779661,1
recommend,7.5181032725807455,1
differently,7.518115331620167,1
bon,7.521071067821068,1
staple,7.522318418314256,1
theater,7.523774252873563,1
spirit,7.526077668308703,1
subtle,7.526684440683702,1
stellar,7.5281337369290044,1
newcomer,7.5302022077270445,1
fluid,7.531409387755103,1
pack,7.535552732066878,1
tight,7.5361986600804265,1
clank,7.544965101010101,1
tournament,7.5464411075877695,1
lore,7.547324358740301,1
vital,7.553030217171718,1
refreshing,7.553685953069753,1
asymmetrical,7.55765526380976,1
campaign,7.558431326130008,1
learn,7.558904836301221,1
ultimate,7.561428125524769,1
notch,7.563362491292088,1
solo,7.567540450026951,1
variability,7.568349960276928,1
eastern,7.569337585868499,1
community,7.569768750000001,1
strategical,7.571666659973226,1
intricate,7.573571297002725,1
asymmetric,7.573705680000001,1
week,7.577523205679302,1
wow,7.583810008013891,1
rebel,7.584142444011685,1
teamwork,7.589225689404934,1
currently,7.589524074838355,1
downside,7.590475688575122,1
corporation,7.590614691525424,1
amazed,7.591694618556701,1
deep,7.591928445380918,1
summoner,7.595635359116022,1
module,7.596080524642289,1
atmospheric,7.6017886002886,1
great,7.606670798073378,1
deluxe,7.610792470282318,1
veteran,7.612018305882352,1
grail,7.6120378732702125,1
joy,7.612133542812254,1
diverse,7.626993079896907,1
ordered,7.627986512744736,1
expansion,7.629284333937061,1
raised,7.629661775213994,1
quibble,7.633821599453179,1
flexible,7.635017666547915,1
pax,7.635046968403074,1
rewarding,7.643384516036243,1
anniversary,7.647948622881356,1
instant,7.651009742937853,1
immensely,7.651855612482533,1
brass,7.658031016507385,1
fresh,7.660427699704142,1
fascinating,7.662075202468183,1
master,7.669526585635359,1
weekend,7.670729893238436,1
definitive,7.674244995996799,1
extension,7.676125941422594,1
smooth,7.686952160358469,1
epic,7.689187119085173,1
vassal,7.6914493125000005,1
elegant,7.6921571195861524,1
insert,7.6960828379300255,1
exceptional,7.696639748295754,1
delightful,7.700018038701213,1
scythe,7.704073872472783,1
season,7.70515746833773,1
pleasure,7.713024688760807,1
blend,7.723273169428114,1
premium,7.732331122900089,1
disappoint,7.738211497515969,1
sandbox,7.741469781397344,1
highly,7.7455916620524174,1
deceptively,7.74998286614937,1
tense,7.753864912342907,1
absolute,7.757937433628319,1
infinite,7.759837470725995,1
folded,7.764894592117323,1
occupation,7.76621644295302,1
love,7.770638811803616,1
immense,7.772704174228675,1
mayday,7.773318534961154,1
alike,7.779711833496094,1
elegantly,7.785354601063831,1
beautifully,7.785651169624117,1
tremendous,7.7900284669294795,1
sleeved,7.792772790496136,1
daunting,7.820859546157814,1
adapt,7.827061927806425,1
beauty,7.846101714285714,1
stunning,7.849346670834636,1
scales,7.850911793871866,1
dripping,7.857144061841181,1
delight,7.860962300319488,1
crunchy,7.871751704545455,1
intense,7.895322362315145,1
delicious,7.9015721024258765,1
blast,7.922294459079371,1
adore,7.936403276108726,1
amazingly,7.936452403100776,1
terrific,7.955829087540529,1
genius,7.956297510729613,1
engrossing,7.9630715762273905,1
wonderfully,7.972421553398059,1
wonderful,7.980229543724404,1
tuscany,7.980428357089273,1
excellent,7.980533418050408,1
fabulous,8.015036295951607,1
genial,8.017311509686039,1
perfect,8.028580756861794,1
awesome,8.05020418939898,1
loving,8.057377940122825,1
immersive,8.0783190202832,1
favorite,8.08277004809186,1
brilliantly,8.130828725747246,1
hooked,8.138193765754687,1
brilliant,8.168127508491404,1
organizer,8.197213643178412,1
fantastic,8.206413496118774,1
automa,8.21691887675507,1
amazing,8.222774188242461,1
superb,8.27048071284852,1
incredible,8.270705432595573,1
outstanding,8.279847944006999,1
phenomenal,8.31956934002112,1
excelente,8.353379231210555,1
addicted,8.391496,1
masterpiece,8.727072977452304,1
perfection,8.783856695379797,1
